dataset,index,species,area,question,correct_answer,option_0,option_1,option_2,DeepSeek-V3.2_Agent_Choice,DeepSeek-V3.2_Agent_Objective,DeepSeek-V3.2_LLM_Choice,DeepSeek-V3.2_LLM_Objective,Grok-4.1-Fast_Agent_Choice,Grok-4.1-Fast_Agent_Objective,Grok-4.1-Fast_LLM_Choice,Grok-4.1-Fast_LLM_Objective,Doubao-1.8_Agent_Choice,Doubao-1.8_Agent_Objective,Doubao-1.8_LLM_Choice,Doubao-1.8_LLM_Objective,MiMo-V2-Flash_Agent_Choice,MiMo-V2-Flash_Agent_Objective,MiMo-V2-Flash_LLM_Choice,MiMo-V2-Flash_LLM_Objective,Qwen3-235B_Agent_Choice,Qwen3-235B_Agent_Objective,Qwen3-235B_LLM_Choice,Qwen3-235B_LLM_Objective,Gemini-3-Flash-High_Agent_Choice,Gemini-3-Flash-High_Agent_Objective,Gemini-3-Flash-High_LLM_Choice,Gemini-3-Flash-High_LLM_Objective
nontarget,144,Helianthus annuus,GENE REGULATION - TRANSLATION,What are the key regulatory pathways and genes involved in sunflower leaf  senescence?,0,"Ethylene signaling, particularly through the action of ethylene-responsive transcription factors, plays a pivotal role in regulating leaf senescence. Notably, the NAC family of transcription factors, including the well-characterized senescence inducer ORE1 in Arabidopsis, has been implicated in this process. In sunflower, ORE1 has been established as a key biomarker for leaf senescence","GA signaling, particularly through the action of non ethylene-responsive transcription factors, play a pivotal role in regulating leaf senescence. Notably, the bZIP family of transcription factors have been implicated in this process","Jasmonate signaling, particularly through the action of ethylene-responsive transcription factors, plays a pivotal role in regulating leaf senescence. Notably, the bZIP family of transcription factors have been implicated in this process. In sunflower, ORE1 has been established as a key biomarker for leaf senescence",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,145,Helianthus annuus,GROWTH AND DEVELOPMENT,"Which transcription factor families are key regulators of leaf senescence in sunflower, and how do they impact photosynthetic processes?",2,"Leaf senescence in sunflower is a complex process regulated by a diverse array of transcription factors (TFs), including NAC, AP2/ERF, WRKY, and MYB families. These TFs orchestrate senescence by controlling various cellular processes, including the upregulation of photosynthetic genes, such as those involved in chloroplast development and maintenance","Leaf senescence in sunflower is a process regulated by one transcription factors (TFs), bZIP.    This TFs orchestrate senescence by controlling various cellular processes, including the stabalizing photosynthetic genes, such as those involved in chloroplast development and maintenance","Leaf senescence in sunflower is a complex process regulated by a diverse array of transcription factors (TFs), including NAC, AP2/ERF, WRKY, and MYB families. These TFs orchestrate senescence by controlling various cellular processes, including the downregulation of photosynthetic genes, such as those involved in chloroplast development and maintenance, for example, the repression of GLK genes by ORE1 and ATAF1",2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,146,Medicago truncatula,HORMONES,What is the main cytokinin receptor regulating symbiotic nitrogen-fixing nodulation in Medicago truncatula ?,2,The main cytokinin receptor involved in regulating symbiotic nitrogen-fixing nodulation in Medicago truncatula is MtCRE1 (Cytokinin response 1). This receptor is notably required to promote rhizobial infections.,The main cytokinin receptor involved in regulating symbiotic nitrogen-fixing nodulation in Medicago truncatula is MtCHK1 (CHASE-domain containing Histidine  Kinase 1). This receptor is notably required to promote nodule organogenesis.,The main cytokinin receptor involved in regulating symbiotic nitrogen-fixing nodulation in Medicago truncatula is MtCRE1 (Cytokinin response 1). This receptor is notably required to promote nodule organogenesis.,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,147,Medicago truncatula,HORMONES,How many authentic cyctokinin receptor exist in the Medicago truncatula genome ?,2,"There are four authentic cytokinin receptor that exist in the Medicago truncatula genome: MtCRE1/MtCHK4, MtCHK1, MtCHK2, MtCHK3.","There are five cytokinin receptor that exist in the Medicago truncatula genome: MtCRE1/MtCHK1, MtCHK2, MtCHK3, MtCHK4, MtCHK5.","There are four authentic cytokinin receptor that exist in the Medicago truncatula genome: MtCRE1/MtCHK1, MtCHK2, MtCHK3, MtCHK4.",2,True,2,True,2,True,0,False,2,True,2,True,2,True,0,False,2,True,2,True,2,True,4,False
nontarget,148,Medicago truncatula,HORMONES,What are the signaling peptides and their associated receptors that are involved in the systemic regulation of nitrogen-fixing symbiotic nodulation in Medicago truncatula ?,2,"The signaling peptides and their associated receptors that are involved in the systemic regulation of nitrogen-fixing symbiotic nodulation in Medicago truncatula are: 1) the CLE (CLAVATA-LIKE / EMBRYO SURROUNDING) peptides, perceived by the CRA2 (COMPACT ROOT ARCHITECTURE 2) ; and 2) the CEP (C-TERMINALLY ENCODED PEPTIDES) peptides and the SUNN (SUPERNUMERARY NODULES) receptor.","The signaling peptides and their associated receptors that are involved in the systemic regulation of nitrogen-fixing symbiotic nodulation in Medicago truncatula are: 1) the CLE (CLAVATA-LIKE / EMBRYO SURROUNDING) peptides, perceived by the SUNN (SUPERNUMERARY NODULES) receptor; 2) the CEP (C-TERMINALLY ENCODED PEPTIDES) peptides and the CRA2 (COMPACT ROOT ARCHITECTURE 2) receptor; and 3) the RGF/GLV (ROOT GROWTH FACTOR/GOLVEN) peptides perceived by the RGFR (RGF RECEPTOR) receptor.","The signaling peptides and their associated receptors that are involved in the systemic regulation of nitrogen-fixing symbiotic nodulation in Medicago truncatula are: 1) the CLE (CLAVATA-LIKE / EMBRYO SURROUNDING) peptides, perceived by the SUNN (SUPERNUMERARY NODULES) receptor; and 2) the CEP (C-TERMINALLY ENCODED PEPTIDES) peptides and the CRA2 (COMPACT ROOT ARCHITECTURE 2) receptor.",2,True,2,True,2,True,0,False,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,149,Medicago truncatula,ENVIRONMENT - PLANT-SYMBIONTS,Which signaling peptide pathway promotes in Medicago truncatula both root competence to rhizobium bacteria and vesiculo-arbuscular mycorrhiza fungi symbionts?,0,The CEP/CRA2 (C-TERMINALLY ENCODED PEPTIDE/COMPACT ROOT ARCHITECTURE 2) peptide/receptor pathway promotes in Medicago truncatula both root competence to rhizobium bacteria and vesiculo-arbuscular mycorrhiza fungi symbionts.,The CLE/SUNN (CLAVATA-LIKE/EMBRYO SURROUNDING / SUPERNUMERARY NODULES) peptide/receptor pathway promotes in Medicago truncatula both root competence to rhizobium bacteria and vesiculo-arbuscular mycorrhiza fungi symbionts.,There is no peptide/receptor pathway that promotes in Medicago truncatula both root competence to rhizobium bacteria and vesiculo-arbuscular mycorrhiza fungi symbionts.,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,2,False,0,True,0,True,0,True
nontarget,150,Medicago truncatula,ENVIRONMENT - PLANT-SYMBIONTS,What are the main similarities between nodulation and mycorrhizal endosymbioses in Medicago truncatula?,2,"The main similarities between nodulation and mycorrhizal endosymbioses in Medicago truncatula are: 1) at the microscopic level, the infection process through respectively infection threads and pre-penetration apparatus; 2) at the molecular level, the recognition of symbionts through the perception of microbial chitooligosacharidic (CO) molecules by the host plant receptor CHITIN ELICITOR RECEPTOR KINASE 1 (CERK1), to activate a COMMON SYMBIOTIC  SIGNALING (SYM) pathway.","The main similarities between nodulation and mycorrhizal endosymbioses in Medicago truncatula are: 1) at the microscopic level, the activation of the root cortex through respectively nodule organogenesis and arbuscule differentiation; 2) at the molecular level, the recognition of symbionts through the perception of host plant lipochitooligosacharidic (LCO) molecules by microbial receptors from the LYSM DOMAIN RECEPTOR-LIKE KINASES (LysM RLK) family, to activate a COMMON SYMBIOTIC  SIGNALING (SYM) pathway.","The main similarities between nodulation and mycorrhizal endosymbioses in Medicago truncatula are: 1) at the microscopic level, the infection process through respectively infection threads and pre-penetration apparatus; 2) at the molecular level, the recognition of symbionts through the perception of microbial lipochitooligosacharidic (LCO) molecules by host plant receptors from the LYSM DOMAIN RECEPTOR-LIKE KINASES (LysM RLK) family, to activate a COMMON SYMBIOTIC  SIGNALING (SYM) pathway.",2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,0,False,2,True,2,True
nontarget,151,non-specific,PHYSIOLOGY AND METABOLISM,How is S-locus receptor kinase (SRK) involved in the maintenance of the self-incompatibility response in Brassica?,1,"In Self-incompatibility (SI) the generation of zygotes is stimulated by self-pollination in a fertile hermaphrodite plant. This induces self-fertilization and inbreeding. In flowering plants, such as Brassica, the S-locus receptor kinase (SRK) is required for the inhibition of the SI response. The SRK protein localizes to the ovules, and interacts with the pollen determinant protein S-locus 11 (SP11).The incompatible response is triggered when the male (SP11) and female (SRK) S-locus-determinants come from different S-alleles of the S-locus.","In Self-incompatibility (SI) the generation of zygotes is arrested by self-pollination in a fertile hermaphrodite plant. This prevents self-fertilization and inbreeding. In flowering plants, such as Brassica, the S-locus receptor kinase (SRK) is required for the maintenance of the SI response. The SRK protein localizes to the stigmas, and interacts with the pollen determinant protein S-locus 11 (SP11).The incompatible response is triggered when the male (SP11) and female (SRK) S-locus-determinants come from the same S-alleles of the S-locus.","In Self-incompatibility (SI) the generation of zygotes is arrested by cross-pollination in a fertile dioecious plant. This prevents self-fertilization and inbreeding. In flowering plants, such as Brassica, the S-locus glycoprotein (SLG) is required for the maintenance of the SI response. The SLG protein localizes to the stigmas, and interacts with the pollen determinant protein S-locus SLF. The incongruous response is triggered when the male (SP11) and female (SRK) S-locus-determinants come from the same plants.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,152,non-specific,GENE REGULATION - TRANSCRIPTION,What types of DNA motifs bound by transcription factors are enriched at the boundaries of TADs in plant species?,1,"In wheat, TAD boundary sequences are enriched in binding motifs for TCP class I (TEOSINTE-LIKE1, CYCLOIDEA, and PROLIFERATING CELL FACTOR1) and bZIP (basic leucine zipper) transcription factors. Moreover, the TCP14 protein was found at the TAD boundaries in Arabidopsis, suggesting the evolutionary conservation of architectural functions of TCP family proteins. In addition, TAD borders in tomato are enriched in BBR/BPC TF family binding sites, implying that proteins binding to these sequences might also contribute to boundary formation.","In rice, TAD boundary sequences are enriched in binding motifs for TCP class I (TEOSINTE-LIKE1, CYCLOIDEA, and PROLIFERATING CELL FACTOR1) and bZIP (basic leucine zipper) transcription factors. Moreover, the TCP1 protein was found at the TAD boundaries in the basal plant Marchantia, suggesting the evolutionary conservation of architectural functions of TCP family proteins. In addition, TAD borders in Marchantia are enriched in BBR/BPC and bHLH TF family binding sites, implying that proteins binding to these sequences might also contribute to boundary formation.","In rice, TAD boundary sequences are enriched in binding motifs for MYB and WRKY transcription factors. Moreover, the MYB16 protein was found at the TAD boundaries in tomato, suggesting the evolutionary conservation of architectural functions of MYB family proteins. In addition, TAD borders in Marchantia are enriched in NAC TF family binding sites, implying that proteins binding to these sequences might also contribute to boundary formation.",1,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True
nontarget,153,non-specific,GENE REGULATION - EPIGENETICS AND TGS,"In humans the core Polycomb Repressive Complex 2 is composed by four core subunits: SUZ12, EED, EZH1/EZH2, and RBBP4/7. Which are the homologs of SUZ12 in Arabidopsis thaliana?",1,"In Arabidopsis thaliana, SUZ12 is encoded by multiple genes.","In Arabidopsis thaliana, the homologs of SUZ12 are FIS2, EMF2 and VRN2.","In Arabidopsis thaliana, the homologs of SUZ12 are MEA, CLF and SWN.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,154,non-specific,GENE REGULATION - POST-TRANSLATIONAL MODIFICATIONS,The PCR2 complex has conserved functions in plants and animals. Which histone modification is the result of the action of PCR2 in Arabidopsis thaliana?,1,In Arabidopsis PRC2 mediates the deposition of histone H3 lysine 36 trimethylation (H3K36me3),In Arabidopsis PRC2 mediates the deposition of histone H3 lysine 27 trimethylation (H3K27me3),In Arabidopsis PRC2 mediates the deposition of histone H3 lysine 4 trimethylation (H3K4me3),1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,155,non-specific,GENE REGULATION - EPIGENETICS AND TGS,"The Jumonji C (JmjC) family of Fe(II)-dependent and 2-oxoglutarate-dependent dioxygenases as demethylases of tri-, di- and mono-methylated histones. Which JmJC proteins are proposed to have H3K27me3 demethylase activity in  Arabidopsis thaliana?",0,"Five H3K27me3 demethylases are described in Arabidopsis:  JUMONJI 30 (JMJ30), JUMONJI 32 (JMJ32), EARLY FLOWERING 6 (ELF6/JMJ11), RELATIVE OF ELF6 (REF6/JMJ12), and JUMONJI 13 (JMJ13).",Two H3K27me3 demethylases are described in Arabidopsis:  JUMONJI 30 (JMJ30) and JUMONJI 32 (JMJ32).,"Five H3K27me3 demethylases are described in Arabidopsis:  JUMONJI 10 (JMJ10), JUMONJI 11 (JMJ11), JUMONJI 12 (JMJ12), JUMONJI 13 (JMJ13), JUMONJI 14 (JMJ14), and JUMONJI 15 (JMJ15).",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,,False,0,True,0,True,0,True
nontarget,156,non-specific,GROWTH AND DEVELOPMENT,"Many plants have a vernalization requirement, that is, they actively repress flowering until after a period of prolonged cold, in order to align seed production with the favourable environmental conditions of spring. Which gene is primarily affected by vernalization in Arabidopsis thaliana, and what is the effect? ",1,"In Arabidopsis thaliana, vernalization involves downregulation and epigenetic silencing of the gene encoding the floral activator FLOWERING LOCUS T (FT).","In Arabidopsis thaliana, vernalization involves downregulation and epigenetic silencing of the gene encoding the floral repressor FLOWERING LOCUS C (FLC).","In Arabidopsis thaliana, vernalization involves upregulation and epigenetic activation of the gene encoding the floral repressor FLOWERING LOCUS C (FLC).",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,157,"Triticum aestivum, Hordeum vulgare",GROWTH AND DEVELOPMENT,How is flowering regulated by vernalization in wheat and barley?,2,"VERNALIZATION INDEPENDENCE 1 (VIP1), a B3-domain transcription factor related to the Arabidopsis meristem identity genes VERNALIZATION1 (VRN1) and FLOWERING LOCUS C (FLC), is the main regulator of the response to vernalization in wheat and barley. In spring varieties of these cereals, VIP1 is induced by cold exposure. This induction is epigenetically regulated by the inhibition of the H3K4me3 repressive marks and the promotion of H3K27me3 levels in the VIP1 locus. VIP1 expression is correlated with the down-regulation of VRN2, a repressor of flowering. In consequence, expression of FT (a homolog of Arabidopsis VRN1) is released and flowering is induced.","VERNALIZATION1 (VRN1), a MADS box transcription factor related to the Arabidopsis meristem identity genes APETALA1 (AP1) and FRUITFUL (FUL), is the main regulator of the response to photoperiod in wheat and barley. In winter varieties of these cereals, VRN1 is induced by long days. This induction is epigenetically regulated by the inhibition of the H3K27me3 repressive marks and the promotion of H3K4me3 levels in the VRN1 locus. VRN1 expression is correlated with the down-regulation of VRN2 long days, a repressor of flowering. In consequence, expression of VRN3 (a homolog of Arabidopsis FT) is repressed and flowering is induced.","VERNALIZATION1 (VRN1), a MADS box transcription factor related to the Arabidopsis meristem identity genes APETALA1 (AP1) and FRUITFUL (FUL), is the main regulator of the response to vernalization in wheat and barley. In winter varieties of these cereals, VRN1 is induced by cold exposure. This induction is epigenetically regulated by the inhibition of the H3K27me3 repressive marks and the promotion of H3K4me3 levels in the VRN1 locus. VRN1 expression is correlated with the down-regulation of VRN2, a repressor of flowering. In consequence, expression of VRN3 (a homolog of Arabidopsis FT) is released and flowering is induced.",2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True,2,True
nontarget,158,Nothofagus pumilio,ENVIRONMENT - ABIOTIC STRESS,Which are the over-expressed transcription factor families that showed more than 2-fold enrichment in Nothofagus pumilio leaves under heat stress?,1,"The over-expressed transcription factor families that showed more than 2-fold enrichment in N. pumilio leaves under heat stress HSF1, HSF2, MYB, ERF","The over-expressed transcription factor families that showed more than 2-fold enrichment in N. pumilio leaves under heat stress ERF, WRKY, LBD, WOX, EIL.","The over-expressed transcription factor families that showed more than 2-fold enrichment in N. pumilio leaves under heat stress ERFs, MYBs, NACs, NF-YC",1,True,1,True,2,False,2,False,1,True,2,False,,False,1,True,2,False,2,False,1,True,1,True
nontarget,159,Nothofagus pumilio,ENVIRONMENT - ABIOTIC STRESS,Which is the effect of warm temperatures on the functioning of the circadian clock and the time-of-day patterns of gene regulation in Nothofagus pumilio leaves under constant conditions?,0,"Warm temperatures affected the functioning of the circadian clock under constant conditions since circadian oscillator components became arrhythmic or showed changes in their moment of maximum expression when seedlings were exposed to 34°C. Warm temperatures also affected the time-of-day patterns of gene regulation, because 72.3% of the differentially expressed genes between subjective dawn and dusk at 20°C lost their regulation at 34°C. ","Warm temperatures promoted the functioning of the circadian clock under constant conditions since circadian oscillator components became rhythmic or showed changes in their moment of maximum expression when seedlings were exposed to 34°C. Warm temperatures also affected the time-of-day patterns of gene regulation, because 72.3% of the differentially expressed genes between subjective dawn and dusk at 20°C were up-regulated at 34°C. ","Warm temperatures affected the functioning of the circadian clock under constant conditions since circadian oscillator components became arrhythmic or showed changes in their moment of maximum expression when seedlings were exposed to 34°C. Warm temperatures didn’t affect the time-of-day patterns of gene regulation, because only 0.3% of the differentially expressed genes between subjective dawn and dusk at 20°C lost their regulation at 34°C.",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,,False,0,True,0,True,0,True
nontarget,160,non-specific,ENVIRONMENT - ABIOTIC STRESS,Which is the role of STZ1 in the response of abiotic stress in tree species?,1,"STZ1 is induced by drought, frost, and chilling stress in leaves and promotes the expression of ascorbate peroxidase 2, which promotes the accumulation of ROS and decreases frost tolerance. The ectopic overexpression of STZ1 reduces freezing tolerance in transgenic poplar.  ","STZ1 is induced by drought, frost, and chilling stress in leaves and promotes the expression of ascorbate peroxidase 2, which scavenges ROS and enhances frost tolerance. The ectopic overexpression of STZ1 improves freezing tolerance in transgenic poplar.  ","STZ1 is induced by drought, frost, and chilling stress in leaves and represses the expression of ascorbate peroxidase 2, which scavenges ROS and enhances frost tolerance. The ectopic overexpression of STZ1 improves heat tolerance in transgenic poplar.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,161,non-specific,GENOME AND GENOMICS,What are the spatial localization patterns of centromeres and telomeres in a plant species with its chromosomes displaying Rabl conformation?,1,"In the Rabl conformation, centromeres are clustered at the nuclear envelope or at one end of the nucleus. The telomeres are evenly distributed in the nucleoplasm.","In the Rabl conformation, centromeres are clustered at the nuclear envelope or at one end of the nucleus. The telomeres of the chromosomes are typically found at the opposite end of the nucleus from the centromeres.","In the Rabl conformation, centromeres are clustered at the nucleolus. The telomeres are clustered at the nuclear envelope or at one end of the nucleus.",1,True,1,True,0,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,162,non-specific,GENOME AND GENOMICS,How are chromatin accessibility and DNA methylation associated with TADs in Marchantia?,1,"In Marchantia, the TAD borders are depleted of accessible chromatin but enriched with DNA methylation. Moreover, a subset of Marchantia TADs has a high level of chromatin accessibility throughout.","In Marchantia, the TAD borders are enriched with accessible chromatin but depleted of DNA methylation. Moreover, a subset of Marchantia TADs has a high level of DNA methylation throughout. ","In Marchantia, the TAD borders are enriched with both accessible chromatin and DNA methylation. Moreover, a subset of Marchantia TADs has a high level of DNA methylation and chromatin accessibility throughout.",1,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,False,1,True,1,True
nontarget,163,Glycine max,ENVIRONMENT - PLANT-SYMBIONTS,What are the effects of silicon (Si) application over soybean nodulation and root density in soybean plants and what are the main transcription factors (TFs) families involved in these effects?,1,"Silicon (Si) application increases soybean root development but reduces nodulation. The upregulation of specific TF families such as LysM-RLKs, bHLH, bZIP, MYB, and WRKY, along with the involvement of the cytokinins transporter pathways are involved in these effects. ","Silicon (Si) application enhances soybean root development and nodulation. The upregulation of specific TF families such as AP2/ERF-RAV, bHLH, bZIP, MYB, and WRKY, along with the involvement of the auxin transporter pathway are involved in these effects. ","Silicon (Si) application reduces soybean root development and nodulation. The upregulation of specific TF families such as AP2/ERF-RAV, bHLH, bZIP, MYB, and WRKY, along with the involvement of the cytokinins transporter pathways are involved in these effects.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,False
nontarget,164,Parasponia andersonii,ENVIRONMENT - PLANT-SYMBIONTS,"Is the non-legume Parasponia andersonii able to control nodule symbiosis in response to exogenous nitrogen concentrations? If so, which symbiotic parameters are affected under high-nitrogen concentrations? ",1,"As well as legumes, the non-legume P. andersonii is able to control nodule symbiosis in response to exogenous nitrogen concentrations. This negative regulation of nodulation is indicated by a reduction in nodule number, total nodule fresh weight, nodule volume and rhizobial CFUs per mg of nodule under low-nitrogen conditions.","As well as legumes, the non-legume P. andersonii is able to control nodule symbiosis in response to exogenous nitrogen concentrations. This negative regulation of nodulation is indicated by a reduction in nodule number, total nodule fresh weight, nodule volume and rhizobial CFUs per mg of nodule under high-nitrogen conditions.","Unlike legumes, the non-legume P. andersonii is not able to control nodule symbiosis in response to exogenous nitrogen concentrations. This lack of regulation of nodulation is indicated by a similar nodule number, total nodule fresh weight, nodule volume and rhizobial CFUs per mg in low or high nitrogen concentrations.",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,165,Lotus japonicus,ENVIRONMENT - PLANT-SYMBIONTS,What is the impact of nitrogen availability in the soil over Lotus japonicus-Mesorhizobium loti root nodule symbiosis and what are the key genes involved in regulation of nodule number?,1,Nitrogen availability in the soils positively affects the root nodule symbiosis between Lotus japonicus and Mesorhizobium loti. Lotus japonicus NITRATE UNRESPONSIVE SYMBIOSIS 1 (NRSYM1) encodes an NLP (NIN-LIKE PROTEIN) transcription factor that accumulates in the nucleus in response to nitrate and positively affects nodule size and rhizobial infection by controlling the production of the root-derived mobile peptide CLE-RS1 that interacts with HAR-1.,Nitrogen availability in the soils negatively affects the root nodule symbiosis between Lotus japonicus and Mesorhizobium loti. Lotus japonicus NITRATE UNRESPONSIVE SYMBIOSIS 1 (NRSYM1) encodes an NLP (NIN-LIKE PROTEIN) transcription factor that accumulates in the nucleus in response to nitrate and negatively regulates nodule number by controlling the production of the root-derived mobile peptide CLE-RS2 that interacts with HAR-1.,Nitrogen availability in the soils negatively affects the root nodule symbiosis between Lotus japonicus and Mesorhizobium loti. Lotus japonicus NIN encodes a transcription factor that accumulates in the nucleus in response to nitrate and negatively regulates nodule size by controlling the production of the shoot-derived mobile peptide CLE-RS2 that interacts with HAR-1.,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,166,Glycine max,ENVIRONMENT - PLANT-SYMBIONTS,How does low phosphorus (P) concentration affect root nodule symbiosis in soybean (Glycine max) plants?,1,"Phosphorus (P) is necessary for nitrogen fixation in the root nodules of soybean plants. High phosphorus concentrations negatively affect Nitrogen accumulation, and nodule number, weight and nitrogenase activity. ","Phosphorus (P) is necessary for nitrogen fixation in the root nodules of soybean plants. Low phosphorus concentrations negatively affect Nitrogen accumulation, and nodule number, weight and nitrogenase activity. ",Phosphorus (P) is not necessary for nitrogen fixation in the root nodules of soybean plants. ,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
nontarget,167,Glycine max,ENVIRONMENT - PLANT-SYMBIONTS,What is the effect of salt stress over the symbiotic signalling pathway in soybean (Glycine max) plants and what are the main genes involved in this effect?,0,"Salt stress inhibits root nodule symbiosis. GmSK2‐8 (glycogen synthase kinase 3‐like kinase) inhibits rhizobial infection and nodule formation in soybean under salt‐stress conditions by phosphorylating the LHR1 domain of GmNSP1a. This phosphorylation inhibits GmNSP1a capability to bind to the promoter region of the symbiotic gene GmERN1a. Additionally, the overexpression of GmSK2‐8 significantly reduces the expression of GmNINb and GmENOD40‐1.",Salt stress inhibits root nodule symbiosis. GmSK2‐8 (glycogen synthase kinase 3‐like kinase) inhibits rhizobial infection and nodule formation in soybean under salt‐stress conditions by phosphorylating CCaMK-CYCLOPS. This phosphorylation inhibits their ability to bind to the promoter region of symbiotic genes like GmENOD40‐1.,Salt stress promotes root nodule symbiosis by phosphorylating the LHR1 domain of GmNSP1a. This phosphorylation increases GmNSP1a capability to bind to the promoter region of the symbiotic gene GmERN1a. ,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,168,non-specific,GENE REGULATION - TRANSCRIPTION,miRNA processing mechanisms differ in plants and animals. Mention two main differences on the miRNA biogenesis pathway that distinguishes these two organism,0,"In Plants, miRNA biogenesis takes place exclusively in the nucleus while in animals, the first processing step (first cut of the pri-miRNA to pre-miRNA) takes place in the nucleus and the second cleavage step (from pre-miRNA to mature miRNA) in the cytoplasm. The other difference is that plants pri-miRNA have a much larger heterogeneity at a structural level than the animal's counterpart. This leads to different biogenesis mechanisms. In animal, the dicing steps occur from base to loop of the precursor, while in plants pri-miRNAs can be produced from base to loop, loop to base or in a mixed fashion.","In animals, miRNA biogenesis takes place exclusively in the nucleus while in plants, the first processing step (first cut of the pri-miRNA) takes place in the nucleus and the second cleavage step in the cytoplasm. The other difference is that animal miRNAs have a much larger heterogeneity at a structural level than the plants counterpart. 
"," In animals, miRNA biogenesis takes place exclusively in the nucleus while in plants, the first processing step (first cut of the pri-miRNA to pre-miRNA) takes place in the nucleus and the second cleavage step(from pre-miRNA to mature miRNA) in the cytoplasm. The other difference is that plant miRNAs have a much larger heterogeneity at a structural level than the animals counterpart. This leads to different biogenesis mechanism. In animal, the dicing steps occur from base to loop of the precursor, while in plants pri-miRNAs can be produced from base to loop, loop to base or in a mixed fashion",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
nontarget,169,Medicago truncatula,GENE REGULATION - TRANSCRIPTION,How do LSH1 and LSH2 confer symbiotic nodule identity to root cells in Medicago truncatula?,0,"LSH1/LSH2 promote cell divisions specifically in the midcortex and control and maintain nodule organ identity, in part through the transcriptional promotion of NOOT1/NOOT2 and NF-YA1, as well as further promoting auxin-cytokinin levels and directly suppressing the lateral root developmental program.","LSH1/LSH2 promote cell differentiation specifically in the inner cortex and pericycle and control and maintain nodule organ identity, in part through the transcriptional promotion of NOOT1/NOOT2 and NF-YA1, as well as further promoting auxin-cytokinin levels and directly suppressing the lateral root developmental program.","LSH1/LSH2 promote cell divisions specifically in the midcortex and control and maintain nodule organ identity, in part through the transcriptional promotion of NOOT1/NOOT2 and NF-YA1, as well as further promoting auxin-cytokinin levels and directly mimicking the lateral root developmental program.",0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,,False,0,True
nontarget,170,Medicago truncatula,GENOME AND GENOMICS,How do you define a symbiotic island in Medicago truncatula?,1,"symbiotic islands are genomic clusters of on average 400 kb in length, containing a majority of symbiotically co-regulated genes whose expression is down-regulated in nitrogen-fixing nodules compared to roots. Symbiotic islands in addition display repressive histone marks and DNA methylation patterns and contain numerous expressed non-coding RNAs). Non-coding RNAs and epigenetic regulations are attractive regulatory elements that could explain the coordinated symbiotic expression of genes present on symbiotic islands. ","symbiotic islands are genomic clusters of on average 40 kb in length, containing a majority of symbiotically co-regulated genes whose expression is upregulated in nitrogen-fixing nodules compared to roots. Symbiotic islands in addition display differential histone marks and DNA methylation patterns and contain numerous expressed long non-coding RNAs (lncRNAs). LncRNAs and epigenetic regulations are attractive regulatory elements that could explain the coordinated symbiotic expression of genes present on symbiotic islands. ","symbiotic islands are genomic clusters of on average 40 kb in length, containing a majority of symbiotically co-regulated genes whose expression is down-regulated in nitrogen-fixing nodules compared to roots. Symbiotic islands in addition display repressive histone marks and DNA methylation patterns and contain numerous expressed long non-coding RNAs (lncRNAs). LncRNAs and epigenetic regulations are attractive regulatory elements that could explain the coordinated symbiotic expression of genes present on symbiotic islands. ",1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True
